field,time
41.0,703656
41.0,703672
41.0,703688
41.0,703703
44.0,703719
41.0,703735
41.0,703750
41.0,703766
41.0,703782
42.0,703797
44.0,703813
41.0,703829
44.0,703844
43.0,703860
42.0,703876
41.0,703891
41.0,703907
41.0,703923
45.0,703938
41.0,703955
45.0,703971
42.0,703986
40.0,704002
40.0,704019
44.0,704034
42.0,704050
43.0,704066
42.0,704081
45.0,704097
42.0,704113
44.0,704128
45.0,704144
43.0,704159
41.0,704175
43.0,704191
42.0,704206
41.0,704222
42.0,704237
42.0,704254
41.0,704270
45.0,704285
43.0,704301
42.0,704316
43.0,704332
44.0,704348
41.0,704363
41.0,704379
44.0,704394
43.0,704410
41.0,704426
45.0,704441
42.0,704457
43.0,704473
42.0,704489
41.0,704505
41.0,704521
40.0,704536
43.0,704552
45.0,704568
41.0,704583
41.0,704599
41.0,704615
44.0,704630
42.0,704646
44.0,704662
40.0,704677
44.0,704693
44.0,704708
45.0,704724
40.0,704741
44.0,704756
41.0,704772
44.0,704788
43.0,704804
42.0,704819
43.0,704835
41.0,704850
43.0,704866
41.0,704882
43.0,704897
41.0,704913
41.0,704929
41.0,704944
40.0,704960
44.0,704976
42.0,704992
42.0,705007
44.0,705023
45.0,705038
41.0,705054
43.0,705070
44.0,705085
41.0,705101
40.0,705117
40.0,705132
45.0,705148
43.0,705164
40.0,705179
43.0,705195
42.0,705211
43.0,705226
41.0,705242
44.0,705258
43.0,705273
43.0,705289
42.0,705306
44.0,705321
45.0,705337
43.0,705353
40.0,705368
44.0,705384
41.0,705399
43.0,705415
43.0,705432
43.0,705447
41.0,705463
41.0,705479
42.0,705494
41.0,705510
41.0,705525
41.0,705541
43.0,705557
41.0,705572
45.0,705588
41.0,705604
41.0,705619
44.0,705635
44.0,705650
43.0,705666
41.0,705682
43.0,705697
42.0,705713
44.0,705729
43.0,705744
43.0,705760
40.0,705776
44.0,705791
41.0,705807
40.0,705823
45.0,705838
40.0,705854
41.0,705870
44.0,705885
40.0,705901
40.0,705916
44.0,705932
41.0,705948
43.0,705963
41.0,705979
44.0,705995
42.0,706010
42.0,706027
40.0,706043
43.0,706058
45.0,706074
41.0,706090
41.0,706105
40.0,706121
43.0,706137
41.0,706152
41.0,706168
41.0,706184
44.0,706199
45.0,706215
42.0,706232
43.0,706247
44.0,706263
45.0,706279
42.0,706294
44.0,706310
42.0,706325
43.0,706341
43.0,706358
41.0,706374
43.0,706389
41.0,706405
44.0,706420
44.0,706436
43.0,706452
42.0,706467
41.0,706483
40.0,706499
45.0,706514
43.0,706530
40.0,706545
40.0,706561
40.0,706577
44.0,706592
41.0,706608
42.0,706624
41.0,706639
42.0,706655
44.0,706671
42.0,706686
44.0,706702
40.0,706718
40.0,706734
44.0,706750
40.0,706765
41.0,706781
44.0,706797
45.0,706813
42.0,706828
41.0,706844
41.0,706860
44.0,706875
43.0,706891
40.0,706907
45.0,706922
44.0,706939
41.0,706955
43.0,706970
40.0,706986
44.0,707002
43.0,707017
40.0,707033
41.0,707048
45.0,707064
45.0,707080
41.0,707096
42.0,707112
44.0,707127
42.0,707143
40.0,707159
40.0,707175
44.0,707191
45.0,707207
45.0,707222
42.0,707239
40.0,707255
45.0,707270
41.0,707286
41.0,707302
41.0,707317
45.0,707333
43.0,707349
40.0,707365
42.0,707381
40.0,707397
41.0,707412
43.0,707428
41.0,707443
40.0,707459
42.0,707475
40.0,707491
42.0,707506
40.0,707522
40.0,707538
43.0,707553
40.0,707569
45.0,707584
44.0,707600
44.0,707617
40.0,707632
44.0,707648
41.0,707664
40.0,707679
45.0,707695
42.0,707710
44.0,707726
43.0,707742
44.0,707757
43.0,707773
44.0,707789
44.0,707804
43.0,707820
42.0,707836
40.0,707851
42.0,707867
44.0,707882
44.0,707898
43.0,707915
40.0,707930
42.0,707946
41.0,707962
43.0,707977
43.0,707993
40.0,708008
41.0,708024
42.0,708041
42.0,708056
43.0,708072
42.0,708089
40.0,708104
44.0,708120
43.0,708136
40.0,708151
40.0,708167
43.0,708183
41.0,708198
43.0,708214
41.0,708230
40.0,708245
43.0,708261
40.0,708277
40.0,708292
43.0,708308
40.0,708323
42.0,708339
43.0,708355
43.0,708370
44.0,708386
42.0,708402
43.0,708418
43.0,708434
42.0,708450
43.0,708465
42.0,708482
43.0,708498
41.0,708513
42.0,708530
43.0,708546
44.0,708562
45.0,708578
41.0,708594
42.0,708610
42.0,708625
42.0,708641
44.0,708657
40.0,708673
42.0,708688
43.0,708704
44.0,708720
42.0,708735
44.0,708751
43.0,708767
45.0,708782
44.0,708798
41.0,708814
42.0,708829
45.0,708845
41.0,708861
40.0,708876
43.0,708892
43.0,708908
44.0,708924
40.0,708940
44.0,708956
40.0,708971
43.0,708987
43.0,709002
43.0,709018
40.0,709034
40.0,709049
41.0,709065
43.0,709080
44.0,709096
42.0,709112
45.0,709127
41.0,709143
44.0,709158
44.0,709174
44.0,709190
42.0,709206
42.0,709221
44.0,709238
41.0,709254
41.0,709269
45.0,709285
44.0,709300
41.0,709317
42.0,709333
44.0,709348
44.0,709365
44.0,709380
41.0,709396
40.0,709412
43.0,709428
42.0,709443
43.0,709459
44.0,709474
41.0,709490
40.0,709506
43.0,709521
44.0,709537
44.0,709553
40.0,709568
44.0,709584
43.0,709599
43.0,709616
43.0,709632
41.0,709647
43.0,709663
45.0,709679
40.0,709694
43.0,709710
45.0,709726
45.0,709741
43.0,709757
40.0,709773
41.0,709788
42.0,709805
42.0,709820
44.0,709836
44.0,709852
40.0,709869
39.0,709884
40.0,709900
44.0,709915
41.0,709931
40.0,709947
40.0,709962
42.0,709978
44.0,709994
44.0,710009
40.0,710026
43.0,710041
42.0,710057
40.0,710074
41.0,710089
43.0,710105
40.0,710121
44.0,710136
43.0,710152
44.0,710168
41.0,710183
43.0,710199
41.0,710215
44.0,710231
43.0,710246
41.0,710262
40.0,710277
41.0,710293
42.0,710309
42.0,710324
41.0,710341
43.0,710356
43.0,710372
45.0,710388
41.0,710403
41.0,710419
41.0,710435
42.0,710450
41.0,710466
44.0,710481
41.0,710497
41.0,710513
44.0,710528
40.0,710544
40.0,710560
41.0,710575
41.0,710591
43.0,710607
44.0,710622
45.0,710638
40.0,710654
42.0,710669
40.0,710685
43.0,710700
42.0,710716
40.0,710732
45.0,710747
43.0,710763
41.0,710779
44.0,710794
45.0,710810
44.0,710826
45.0,710841
43.0,710858
41.0,710874
40.0,710889
44.0,710905
39.0,710921
44.0,710936
43.0,710952
44.0,710968
42.0,710983
44.0,711000
40.0,711017
43.0,711032
40.0,711048
42.0,711064
41.0,711080
44.0,711096
41.0,711111
41.0,711127
44.0,711143
44.0,711158
45.0,711174
45.0,711190
41.0,711206
40.0,711222
44.0,711238
40.0,711253
41.0,711269
41.0,711285
45.0,711300
42.0,711316
45.0,711332
40.0,711347
40.0,711363
44.0,711379
43.0,711394
44.0,711410
44.0,711425
44.0,711442
43.0,711457
44.0,711473
44.0,711489
42.0,711505
43.0,711521
43.0,711537
44.0,711552
40.0,711568
40.0,711585
43.0,711600
41.0,711616
41.0,711632
45.0,711647
41.0,711663
41.0,711678
40.0,711694
42.0,711710
42.0,711727
41.0,711742
44.0,711758
41.0,711773
40.0,711790
41.0,711806
42.0,711822
41.0,711837
43.0,711854
44.0,711870
40.0,711885
41.0,711901
45.0,711917
44.0,711933
40.0,711949
41.0,711964
41.0,711980
45.0,711996
42.0,712011
43.0,712027
40.0,712044
40.0,712059
40.0,712075
44.0,712091
44.0,712107
43.0,712123
40.0,712139
41.0,712154
40.0,712170
43.0,712186
40.0,712201
40.0,712217
44.0,712233
40.0,712249
42.0,712265
40.0,712280
45.0,712296
40.0,712312
39.0,712327
44.0,712343
40.0,712359
44.0,712374
40.0,712390
40.0,712406
43.0,712422
41.0,712438
44.0,712454
40.0,712470
44.0,712485
45.0,712501
41.0,712517
44.0,712533
45.0,712549
43.0,712564
43.0,712580
40.0,712596
40.0,712611
40.0,712627
41.0,712643
45.0,712658
44.0,712674
42.0,712690
43.0,712705
43.0,712721
42.0,712738
40.0,712753
41.0,712769
40.0,712785
40.0,712801
41.0,712817
45.0,712833
40.0,712849
45.0,712865
42.0,712881
40.0,712896
40.0,712912
40.0,712928
41.0,712943
44.0,712959
40.0,712975
44.0,712990
42.0,713006
39.0,713021
42.0,713038
41.0,713054
43.0,713069
42.0,713085
42.0,713102
42.0,713117
42.0,713133
42.0,713149
42.0,713165
42.0,713180
42.0,713196
42.0,713212
42.0,713227
42.0,713243
42.0,713258
42.0,713274
42.0,713290
42.0,713305
42.0,713321
42.0,713337
42.0,713352
42.0,713368
42.0,713384
42.0,713399
42.0,713415
43.0,713431
42.0,713446
43.0,713462
42.0,713477
42.0,713493
42.0,713509
42.0,713524
42.0,713541
43.0,713557
43.0,713572
42.0,713588
42.0,713604
42.0,713620
42.0,713635
42.0,713651
43.0,713666
42.0,713682
42.0,713698
42.0,713713
43.0,713729
42.0,713745
42.0,713760
42.0,713776
42.0,713791
42.0,713807
42.0,713823
42.0,713838
42.0,713854
42.0,713870
42.0,713885
42.0,713901
43.0,713917
42.0,713932
42.0,713948
42.0,713963
42.0,713979
42.0,713995
42.0,714010
42.0,714026
42.0,714043
42.0,714058
42.0,714074
42.0,714090
42.0,714105
42.0,714121
42.0,714136
42.0,714152
42.0,714168
42.0,714183
42.0,714199
42.0,714214
42.0,714230
42.0,714246
43.0,714261
42.0,714277
42.0,714292
42.0,714308
42.0,714323
42.0,714339
43.0,714355
42.0,714370
42.0,714386
42.0,714402
42.0,714418
42.0,714435
42.0,714451
43.0,714466
42.0,714482
42.0,714497
42.0,714513
42.0,714528
42.0,714544
42.0,714560
42.0,714576
42.0,714591
42.0,714607
42.0,714622
42.0,714638
42.0,714654
42.0,714669
42.0,714685
42.0,714701
43.0,714716
42.0,714732
42.0,714747
42.0,714763
42.0,714779
42.0,714795
42.0,714810
42.0,714826
43.0,714841
42.0,714857
42.0,714873
43.0,714888
42.0,714904
42.0,714920
42.0,714935
42.0,714951
42.0,714966
42.0,714982
42.0,714998
42.0,715014
42.0,715029
42.0,715045
42.0,715061
42.0,715076
43.0,715092
42.0,715107
42.0,715123
42.0,715139
42.0,715154
42.0,715170
42.0,715186
42.0,715201
42.0,715217
42.0,715232
42.0,715248
43.0,715264
42.0,715279
42.0,715295
42.0,715310
42.0,715326
42.0,715342
42.0,715357
42.0,715373
42.0,715389
42.0,715404
42.0,715420
42.0,715435
42.0,715451
43.0,715467
42.0,715482
42.0,715498
42.0,715514
42.0,715530
42.0,715546
42.0,715561
42.0,715577
42.0,715593
42.0,715608
42.0,715624
42.0,715640
42.0,715656
42.0,715672
42.0,715687
42.0,715704
42.0,715720
42.0,715735
42.0,715751
43.0,715768
42.0,715783
42.0,715799
42.0,715815
42.0,715830
42.0,715846
42.0,715862
42.0,715877
42.0,715893
42.0,715908
42.0,715924
42.0,715940
42.0,715956
42.0,715972
42.0,715988
42.0,716003
42.0,716019
42.0,716034
42.0,716050
42.0,716066
42.0,716081
42.0,716097
42.0,716112
42.0,716128
42.0,716144
42.0,716159
42.0,716175
42.0,716191
42.0,716206
42.0,716222
42.0,716237
42.0,716253
43.0,716269
42.0,716284
42.0,716300
42.0,716315
42.0,716331
42.0,716347
42.0,716362
42.0,716378
42.0,716394
42.0,716409
42.0,716425
42.0,716440
42.0,716457
42.0,716473
42.0,716488
42.0,716504
42.0,716520
42.0,716535
42.0,716551
43.0,716567
42.0,716582
42.0,716598
43.0,716613
43.0,716629
42.0,716645
42.0,716660
42.0,716677
42.0,716693
42.0,716709
42.0,716725
42.0,716741
42.0,716757
42.0,716772
42.0,716789
42.0,716805
42.0,716820
42.0,716836
42.0,716852
42.0,716868
42.0,716884
42.0,716899
42.0,716915
42.0,716931
43.0,716946
42.0,716962
42.0,716978
42.0,716993
42.0,717009
42.0,717024
43.0,717040
42.0,717056
42.0,717071
42.0,717087
42.0,717102
42.0,717118
42.0,717134
42.0,717149
42.0,717165
42.0,717180
42.0,717196
42.0,717212
42.0,717227
42.0,717243
42.0,717259
43.0,717274
42.0,717290
42.0,717306
42.0,717321
42.0,717337
42.0,717352
42.0,717368
42.0,717384
42.0,717399
42.0,717415
42.0,717432
42.0,717447
43.0,717464
42.0,717480
42.0,717495
42.0,717511
42.0,717527
42.0,717542
42.0,717558
43.0,717574
42.0,717589
42.0,717605
42.0,717621
42.0,717637
43.0,717653
42.0,717668
42.0,717684
42.0,717701
42.0,717717
43.0,717732
42.0,717748
42.0,717764
43.0,717779
42.0,717795
42.0,717811
42.0,717826
42.0,717842
42.0,717858
42.0,717873
42.0,717889
42.0,717905
42.0,717920
42.0,717936
42.0,717951
43.0,717967
42.0,717983
42.0,717999
42.0,718014
42.0,718031
42.0,718047
42.0,718062
42.0,718078
43.0,718094
42.0,718109
42.0,718125
42.0,718141
42.0,718156
42.0,718172
42.0,718187
42.0,718203
42.0,718219
43.0,718234
42.0,718250
42.0,718266
42.0,718281
43.0,718297
42.0,718312
41.0,718329
42.0,718345
42.0,718360
43.0,718376
42.0,718393
42.0,718408
42.0,718424
42.0,718441
42.0,718456
42.0,718472
42.0,718488
42.0,718503
42.0,718519
42.0,718534
42.0,718550
42.0,718566
43.0,718581
42.0,718597
43.0,718612
42.0,718628
42.0,718644
42.0,718660
42.0,718675
42.0,718691
42.0,718707
42.0,718722
42.0,718738
42.0,718755
42.0,718770
42.0,718786
43.0,718802
42.0,718817
43.0,718833
42.0,718848
42.0,718864
41.0,718881
42.0,718897
42.0,718912
42.0,718928
42.0,718943
42.0,718959
42.0,718975
42.0,718990
42.0,719006
42.0,719022
42.0,719037
42.0,719053
42.0,719068
42.0,719084
42.0,719100
42.0,719115
42.0,719131
42.0,719147
42.0,719162
42.0,719178
42.0,719194
43.0,719209
42.0,719225
42.0,719241
42.0,719256
42.0,719272
42.0,719288
42.0,719304
42.0,719320
43.0,719335
43.0,719351
42.0,719367
42.0,719382
42.0,719398
42.0,719414
42.0,719429
42.0,719445
42.0,719461
42.0,719476
42.0,719492
42.0,719507
42.0,719523
42.0,719539
42.0,719554
42.0,719570
42.0,719586
43.0,719601
42.0,719617
42.0,719632
42.0,719648
42.0,719664
42.0,719679
42.0,719695
42.0,719711
41.0,719726
42.0,719742
42.0,719757
42.0,719773
42.0,719789
42.0,719804
42.0,719820
42.0,719836
42.0,719851
42.0,719867
43.0,719883
42.0,719898
42.0,719914
42.0,719930
42.0,719945
42.0,719961
43.0,719977
42.0,719992
42.0,720008
42.0,720024
43.0,720039
41.0,720055
42.0,720070
42.0,720086
41.0,720102
42.0,720117
42.0,720133
42.0,720150
42.0,720166
42.0,720182
42.0,720198
42.0,720213
43.0,720229
42.0,720245
42.0,720260
42.0,720276
42.0,720291
42.0,720307
42.0,720323
42.0,720338
42.0,720355
42.0,720371
42.0,720386
42.0,720402
42.0,720418
42.0,720433
42.0,720449
42.0,720465
42.0,720481
42.0,720497
42.0,720513
42.0,720529
42.0,720544
42.0,720561
42.0,720577
42.0,720592
42.0,720608
42.0,720624
42.0,720639
42.0,720655
42.0,720670
42.0,720686
42.0,720702
42.0,720718
42.0,720733
42.0,720749
42.0,720764
42.0,720781
42.0,720797
42.0,720812
42.0,720828
42.0,720844
42.0,720859
42.0,720875
42.0,720891
42.0,720907
42.0,720923
41.0,720938
42.0,720954
42.0,720971
42.0,720986
42.0,721002
42.0,721018
42.0,721034
42.0,721050
42.0,721065
42.0,721081
42.0,721098
42.0,721113
42.0,721129
43.0,721145
42.0,721160
42.0,721176
42.0,721192
42.0,721207
43.0,721223
41.0,721239
42.0,721254
42.0,721270
42.0,721287
42.0,721302
42.0,721318
42.0,721333
42.0,721349
42.0,721365
42.0,721381
43.0,721396
43.0,721412
42.0,721429
42.0,721444
42.0,721460
43.0,721476
42.0,721491
43.0,721507
42.0,721523
42.0,721538
42.0,721554
42.0,721570
42.0,721585
42.0,721601
43.0,721617
42.0,721632
42.0,721648
42.0,721666
42.0,721681
42.0,721697
42.0,721712
42.0,721728
42.0,721744
42.0,721759
42.0,721775
42.0,721791
42.0,721806
43.0,721822
42.0,721837
42.0,721854
42.0,721870
42.0,721885
43.0,721901
42.0,721917
42.0,721932
42.0,721948
42.0,721964
43.0,721979
43.0,721995
42.0,722011
42.0,722026
42.0,722042
42.0,722058
42.0,722073
42.0,722089
43.0,722104
42.0,722120
42.0,722136
42.0,722151
42.0,722167
43.0,722183
43.0,722198
42.0,722214
42.0,722230
43.0,722245
42.0,722262
42.0,722278
42.0,722293
42.0,722309
42.0,722325
42.0,722340
42.0,722356
42.0,722371
42.0,722387
42.0,722403
42.0,722418
42.0,722434
42.0,722450
42.0,722467
42.0,722482
42.0,722499
42.0,722514
42.0,722530
42.0,722546
42.0,722561
42.0,722577
42.0,722592
42.0,722609
42.0,722625
42.0,722641
42.0,722656
42.0,722672
42.0,722687
43.0,722703
42.0,722719
42.0,722734
42.0,722750
42.0,722766
42.0,722781
42.0,722797
42.0,722812
41.0,722828
42.0,722844
42.0,722859
42.0,722875
42.0,722891
42.0,722907
42.0,722923
42.0,722939
42.0,722955
42.0,722970
42.0,722986
42.0,723001
42.0,723017
42.0,723033
42.0,723048
42.0,723064
42.0,723080
42.0,723096
42.0,723112
42.0,723128
42.0,723144
42.0,723159
42.0,723175
42.0,723191
42.0,723206
42.0,723222
42.0,723237
42.0,723253
42.0,723269
42.0,723285
42.0,723300
42.0,723316
42.0,723332
42.0,723347
42.0,723363
43.0,723379
42.0,723394
42.0,723410
42.0,723425
42.0,723441
42.0,723457
42.0,723472
42.0,723488
42.0,723505
42.0,723520
42.0,723536
42.0,723552
42.0,723567
42.0,723583
42.0,723599
42.0,723614
42.0,723630
42.0,723646
42.0,723661
42.0,723677
41.0,723693
42.0,723708
42.0,723724
42.0,723739
43.0,723755
42.0,723771
42.0,723786
42.0,723802
43.0,723818
42.0,723833
42.0,723849
42.0,723865
42.0,723880
42.0,723896
42.0,723912
42.0,723927
42.0,723943
42.0,723960
42.0,723975
42.0,723991
42.0,724006
42.0,724022
42.0,724038
42.0,724053
42.0,724069
42.0,724085
42.0,724100
42.0,724117
42.0,724133
42.0,724148
42.0,724164
42.0,724180
42.0,724196
42.0,724212
42.0,724227
42.0,724244
42.0,724260
42.0,724275
41.0,724291
42.0,724306
42.0,724322
42.0,724338
43.0,724353
42.0,724369
42.0,724384
41.0,724400
42.0,724416
42.0,724432
42.0,724447
42.0,724464
42.0,724479
42.0,724495
42.0,724511
42.0,724526
42.0,724542
42.0,724557
42.0,724573
43.0,724589
42.0,724606
42.0,724621
43.0,724637
42.0,724652
42.0,724669
42.0,724685
42.0,724701
42.0,724717
42.0,724733
42.0,724749
42.0,724764
42.0,724781
42.0,724797
42.0,724812
42.0,724828
42.0,724845
42.0,724860
42.0,724876
42.0,724892
43.0,724907
42.0,724923
42.0,724938
42.0,724954
42.0,724970
42.0,724985
42.0,725001
42.0,725017
42.0,725032
42.0,725048
43.0,725064
42.0,725079
42.0,725095
42.0,725110
42.0,725126
42.0,725142
42.0,725157
41.0,725173
42.0,725189
42.0,725204
42.0,725220
42.0,725236
41.0,725251
42.0,725267
42.0,725282
42.0,725298
42.0,725314
42.0,725329
42.0,725345
42.0,725361
42.0,725377
42.0,725392
42.0,725408
42.0,725424
42.0,725440
42.0,725456
42.0,725471
42.0,725487
42.0,725503
42.0,725519
42.0,725534
42.0,725550
42.0,725567
42.0,725582
42.0,725598
42.0,725614
42.0,725629
42.0,725645
42.0,725661
42.0,725677
43.0,725693
42.0,725708
42.0,725724
42.0,725740
42.0,725756
42.0,725771
41.0,725787
42.0,725802
42.0,725818
42.0,725834
42.0,725849
42.0,725865
42.0,725881
41.0,725896
42.0,725912
42.0,725928
42.0,725944
42.0,725959
42.0,725975
42.0,725991
42.0,726006
42.0,726022
42.0,726038
42.0,726053
42.0,726069
42.0,726085
42.0,726100
42.0,726116
42.0,726132
42.0,726147
42.0,726163
42.0,726179
42.0,726194
42.0,726210
42.0,726226
42.0,726241
42.0,726257
42.0,726273
42.0,726289
42.0,726305
42.0,726321
42.0,726336
42.0,726352
42.0,726368
42.0,726383
42.0,726399
42.0,726415
42.0,726431
42.0,726447
42.0,726462
42.0,726478
42.0,726493
42.0,726509
42.0,726525
42.0,726541
42.0,726556
42.0,726572
42.0,726587
42.0,726603
42.0,726619
42.0,726635
42.0,726651
42.0,726667
42.0,726683
42.0,726698
42.0,726714
42.0,726731
42.0,726746
42.0,726762
43.0,726778
42.0,726793
42.0,726809
42.0,726825
42.0,726840
42.0,726856
41.0,726872
42.0,726887
42.0,726903
42.0,726919
42.0,726934
42.0,726950
42.0,726965
42.0,726981
42.0,726998
42.0,727013
42.0,727029
42.0,727045
42.0,727060
42.0,727076
42.0,727092
41.0,727108
42.0,727123
42.0,727139
42.0,727154
42.0,727170
42.0,727186
42.0,727201
42.0,727217
42.0,727233
42.0,727248
42.0,727264
42.0,727279
42.0,727295
42.0,727310
43.0,727326
42.0,727342
43.0,727357
42.0,727373
42.0,727389
41.0,727404
42.0,727420
41.0,727435
42.0,727451
41.0,727467
42.0,727482
42.0,727498
42.0,727514
42.0,727530
42.0,727546
42.0,727561
42.0,727577
42.0,727594
42.0,727609
42.0,727625
42.0,727641
42.0,727657
42.0,727673
42.0,727689
42.0,727705
42.0,727720
42.0,727736
42.0,727751
42.0,727767
42.0,727784
42.0,727799
42.0,727815
42.0,727830
42.0,727846
42.0,727862
42.0,727877
42.0,727893
42.0,727910
42.0,727925
42.0,727941
42.0,727957
42.0,727972
42.0,727988
42.0,728004
42.0,728019
42.0,728035
42.0,728051
42.0,728066
42.0,728082
42.0,728098
42.0,728113
42.0,728129
42.0,728145
42.0,728161
42.0,728177
42.0,728193
42.0,728208
42.0,728224
42.0,728240
42.0,728255
42.0,728271
42.0,728287
42.0,728303
43.0,728319
42.0,728334
42.0,728350
42.0,728366
43.0,728381
42.0,728397
42.0,728414
42.0,728429
42.0,728445
42.0,728460
42.0,728476
42.0,728492
42.0,728508
42.0,728523
42.0,728539
42.0,728554
42.0,728570
42.0,728586
42.0,728601
42.0,728617
41.0,728632
42.0,728648
42.0,728665
42.0,728680
42.0,728696
42.0,728712
42.0,728728
42.0,728744
42.0,728760
42.0,728775
42.0,728791
42.0,728807
42.0,728823
42.0,728839
42.0,728854
42.0,728870
42.0,728885
42.0,728901
42.0,728917
42.0,728932
42.0,728948
42.0,728963
42.0,728980
42.0,728996
42.0,729011
42.0,729027
42.0,729043
42.0,729059
42.0,729074
42.0,729090
42.0,729107
42.0,729122
42.0,729138
42.0,729154
42.0,729169
42.0,729185
42.0,729201
42.0,729216
42.0,729232
42.0,729248
42.0,729263
42.0,729279
42.0,729295
42.0,729311
42.0,729327
42.0,729342
42.0,729359
42.0,729374
43.0,729390
42.0,729406
42.0,729421
42.0,729437
42.0,729453
42.0,729468
42.0,729484
42.0,729499
42.0,729515
42.0,729530
42.0,729546
42.0,729562
42.0,729577
42.0,729593
42.0,729608
42.0,729624
42.0,729640
42.0,729655
42.0,729671
42.0,729687
42.0,729702
42.0,729718
42.0,729733
41.0,729749
42.0,729765
42.0,729780
42.0,729797
42.0,729813
42.0,729828
41.0,729844
42.0,729860
42.0,729876
42.0,729892
42.0,729908
42.0,729923
42.0,729939
42.0,729955
42.0,729970
42.0,729986
42.0,730003
42.0,730018
42.0,730034
42.0,730049
41.0,730065
42.0,730081
42.0,730096
42.0,730112
42.0,730127
42.0,730143
42.0,730159
42.0,730174
42.0,730190
42.0,730206
42.0,730221
42.0,730237
42.0,730252
42.0,730268
42.0,730284
42.0,730299
42.0,730315
42.0,730331
42.0,730346
42.0,730362
42.0,730378
42.0,730393
42.0,730409
42.0,730425
42.0,730440
42.0,730456
43.0,730472
42.0,730487
42.0,730503
42.0,730519
42.0,730534
42.0,730550
43.0,730567
42.0,730582
42.0,730598
42.0,730614
43.0,730629
42.0,730645
42.0,730660
41.0,730676
43.0,730692
43.0,730707
41.0,730723
44.0,730738
44.0,730754
39.0,730769
40.0,730785
40.0,730801
43.0,730816
43.0,730832
41.0,730848
43.0,730863
41.0,730879
40.0,730894
44.0,730910
41.0,730926
41.0,730942
44.0,730957
40.0,730973
43.0,730988
40.0,731004
41.0,731020
41.0,731035
42.0,731052
41.0,731068
43.0,731083
41.0,731099
43.0,731114
40.0,731130
44.0,731146
42.0,731161
41.0,731177
40.0,731194
40.0,731209
41.0,731225
42.0,731241
41.0,731256
40.0,731272
41.0,731288
40.0,731303
42.0,731319
42.0,731335
44.0,731350
40.0,731366
43.0,731382
40.0,731397
44.0,731413
40.0,731428
40.0,731447
41.0,731463
40.0,731479
44.0,731495
43.0,731510
43.0,731526
44.0,731542
41.0,731557
44.0,731573
43.0,731589
44.0,731604
40.0,731620
43.0,731636
44.0,731651
41.0,731667
42.0,731682
42.0,731699
44.0,731715
41.0,731731
42.0,731746
41.0,731762
43.0,731778
39.0,731793
40.0,731809
40.0,731825
42.0,731840
39.0,731856
40.0,731871
40.0,731887
43.0,731903
43.0,731918
44.0,731934
44.0,731950
44.0,731965
43.0,731981
40.0,731997
41.0,732012
45.0,732028
43.0,732043
41.0,732059
43.0,732076
42.0,732091
44.0,732107
45.0,732122
41.0,732138
41.0,732154
41.0,732170
41.0,732185
40.0,732201
44.0,732216
41.0,732232
43.0,732248
43.0,732263
44.0,732279
40.0,732294
41.0,732310
41.0,732327
41.0,732343
42.0,732358
44.0,732374
41.0,732390
44.0,732406
42.0,732421
41.0,732437
42.0,732454
39.0,732469
44.0,732485
42.0,732501
42.0,732517
43.0,732533
42.0,732549
40.0,732564
41.0,732580
42.0,732596
40.0,732611
42.0,732627
40.0,732642
42.0,732658
42.0,732675
40.0,732690
40.0,732706
44.0,732723
40.0,732738
42.0,732754
44.0,732770
44.0,732785
42.0,732801
41.0,732817
44.0,732832
44.0,732848
44.0,732864
44.0,732879
41.0,732895
40.0,732910
40.0,732926
43.0,732942
40.0,732957
44.0,732973
44.0,732989
40.0,733004
43.0,733020
43.0,733035
41.0,733051
40.0,733067
41.0,733082
42.0,733099
39.0,733115
42.0,733130
41.0,733146
44.0,733161
42.0,733177
41.0,733193
41.0,733208
40.0,733224
41.0,733239
41.0,733255
43.0,733270
44.0,733286
43.0,733302
42.0,733317
42.0,733333
43.0,733349
41.0,733365
40.0,733381
44.0,733397
43.0,733412
41.0,733428
41.0,733444
42.0,733459
42.0,733476
44.0,733492
41.0,733507
43.0,733523
44.0,733538
40.0,733554
44.0,733570
44.0,733585
41.0,733601
40.0,733616
43.0,733632
42.0,733648
45.0,733663
44.0,733679
43.0,733695
41.0,733710
43.0,733726
41.0,733742
43.0,733757
40.0,733773
43.0,733788
43.0,733804
40.0,733820
44.0,733835
44.0,733851
44.0,733867
41.0,733882
40.0,733898
42.0,733913
43.0,733929
43.0,733945
41.0,733960
41.0,733976
40.0,733992
40.0,734007
44.0,734023
41.0,734039
43.0,734054
41.0,734070
42.0,734086
43.0,734101
41.0,734118
44.0,734134
40.0,734149
44.0,734165
44.0,734180
42.0,734196
45.0,734212
42.0,734227
42.0,734243
42.0,734259
44.0,734274
43.0,734290
40.0,734305
43.0,734321
43.0,734336
44.0,734352
44.0,734368
41.0,734383
43.0,734399
42.0,734415
42.0,734430
41.0,734446
41.0,734461
44.0,734477
40.0,734493
41.0,734509
42.0,734524
42.0,734541
40.0,734557
43.0,734572
43.0,734588
43.0,734604
44.0,734619
39.0,734635
43.0,734651
44.0,734666
44.0,734682
43.0,734697
44.0,734713
42.0,734729
44.0,734744
41.0,734760
43.0,734775
43.0,734791
44.0,734806
44.0,734822
44.0,734838
41.0,734853
40.0,734869
41.0,734885
42.0,734900
41.0,734916
39.0,734932
39.0,734947
42.0,734963
42.0,734978
44.0,734994
44.0,735010
41.0,735025
40.0,735041
42.0,735058
39.0,735073
