field,time
14.0,573242
14.0,573258
19.0,573274
15.0,573289
14.0,573305
14.0,573320
14.0,573336
14.0,573352
19.0,573367
18.0,573383
19.0,573399
19.0,573414
15.0,573430
20.0,573446
19.0,573461
19.0,573477
17.0,573492
16.0,573508
16.0,573524
19.0,573539
18.0,573555
14.0,573570
19.0,573586
17.0,573602
19.0,573617
16.0,573633
18.0,573648
16.0,573664
15.0,573680
17.0,573695
14.0,573711
18.0,573727
14.0,573742
14.0,573758
16.0,573773
19.0,573789
15.0,573805
16.0,573820
19.0,573836
16.0,573851
16.0,573867
17.0,573883
15.0,573899
14.0,573915
14.0,573930
19.0,573946
19.0,573963
18.0,573978
19.0,573994
14.0,574009
17.0,574026
14.0,574042
18.0,574057
17.0,574073
18.0,574089
15.0,574105
15.0,574121
14.0,574136
16.0,574153
18.0,574169
19.0,574184
14.0,574200
14.0,574216
14.0,574231
14.0,574247
15.0,574263
16.0,574279
19.0,574295
15.0,574311
17.0,574326
15.0,574342
16.0,574357
17.0,574373
14.0,574389
19.0,574404
19.0,574420
15.0,574435
18.0,574451
19.0,574467
16.0,574482
17.0,574498
17.0,574513
14.0,574530
19.0,574546
17.0,574561
15.0,574577
19.0,574592
15.0,574608
16.0,574624
17.0,574639
16.0,574655
19.0,574670
18.0,574686
19.0,574702
18.0,574717
14.0,574733
19.0,574749
16.0,574764
20.0,574780
15.0,574795
17.0,574811
19.0,574827
17.0,574842
15.0,574858
19.0,574873
19.0,574889
16.0,574905
18.0,574920
17.0,574936
18.0,574951
17.0,574967
13.0,574983
19.0,574998
19.0,575014
15.0,575029
19.0,575045
14.0,575061
17.0,575076
19.0,575092
19.0,575108
19.0,575123
16.0,575139
18.0,575156
15.0,575171
20.0,575187
14.0,575202
14.0,575218
14.0,575233
15.0,575249
19.0,575265
14.0,575280
19.0,575296
15.0,575311
14.0,575327
16.0,575343
19.0,575359
18.0,575375
14.0,575390
15.0,575406
14.0,575423
16.0,575438
14.0,575454
19.0,575471
17.0,575486
15.0,575502
15.0,575517
14.0,575533
15.0,575549
16.0,575564
17.0,575580
18.0,575595
15.0,575611
19.0,575627
15.0,575642
16.0,575658
18.0,575673
16.0,575689
19.0,575705
19.0,575720
15.0,575736
19.0,575752
19.0,575768
15.0,575783
18.0,575799
19.0,575815
16.0,575830
15.0,575846
16.0,575862
16.0,575877
19.0,575893
18.0,575908
14.0,575924
17.0,575940
16.0,575956
19.0,575971
19.0,575987
17.0,576002
17.0,576018
15.0,576033
14.0,576049
19.0,576065
19.0,576080
16.0,576096
16.0,576112
15.0,576127
14.0,576143
16.0,576158
15.0,576174
14.0,576189
19.0,576205
19.0,576221
18.0,576236
14.0,576252
19.0,576267
14.0,576283
19.0,576299
19.0,576314
18.0,576330
19.0,576346
19.0,576361
19.0,576377
14.0,576392
15.0,576408
18.0,576424
19.0,576440
19.0,576456
15.0,576472
14.0,576487
17.0,576503
19.0,576518
16.0,576534
15.0,576550
19.0,576566
17.0,576581
13.0,576597
15.0,576613
13.0,576628
14.0,576644
19.0,576660
19.0,576675
17.0,576691
14.0,576706
19.0,576722
17.0,576737
16.0,576754
18.0,576770
14.0,576785
18.0,576801
17.0,576816
18.0,576832
18.0,576848
14.0,576863
19.0,576879
15.0,576895
19.0,576910
15.0,576926
16.0,576941
16.0,576957
17.0,576972
13.0,576988
15.0,577004
15.0,577019
15.0,577035
17.0,577051
17.0,577067
19.0,577083
14.0,577098
17.0,577115
18.0,577130
16.0,577146
15.0,577162
19.0,577178
19.0,577194
19.0,577209
14.0,577225
13.0,577242
14.0,577257
14.0,577273
15.0,577288
18.0,577304
14.0,577320
18.0,577335
15.0,577351
18.0,577367
14.0,577382
14.0,577398
17.0,577414
17.0,577429
19.0,577445
16.0,577460
17.0,577476
15.0,577492
16.0,577507
19.0,577523
14.0,577538
19.0,577554
13.0,577569
14.0,577585
17.0,577601
18.0,577616
16.0,577632
13.0,577647
17.0,577663
14.0,577679
19.0,577694
15.0,577710
16.0,577725
15.0,577741
15.0,577757
19.0,577772
17.0,577788
15.0,577803
19.0,577819
16.0,577835
19.0,577850
16.0,577866
17.0,577881
16.0,577897
15.0,577913
19.0,577928
15.0,577944
14.0,577959
13.0,577975
14.0,577991
13.0,578006
13.0,578022
14.0,578037
15.0,578053
17.0,578069
15.0,578084
19.0,578100
14.0,578115
15.0,578131
16.0,578147
19.0,578162
17.0,578178
19.0,578193
18.0,578209
14.0,578225
16.0,578240
14.0,578256
18.0,578271
18.0,578287
14.0,578303
15.0,578318
15.0,578334
14.0,578349
18.0,578365
19.0,578381
19.0,578396
17.0,578412
14.0,578428
19.0,578443
15.0,578459
14.0,578474
15.0,578490
14.0,578506
19.0,578521
15.0,578537
14.0,578552
17.0,578568
18.0,578584
14.0,578599
17.0,578615
18.0,578630
14.0,578646
17.0,578662
18.0,578677
19.0,578693
14.0,578708
16.0,578724
15.0,578740
16.0,578755
19.0,578771
15.0,578786
18.0,578802
16.0,578819
18.0,578834
15.0,578850
14.0,578865
15.0,578881
18.0,578897
17.0,578912
18.0,578928
15.0,578945
16.0,578960
14.0,578976
16.0,578992
17.0,579008
17.0,579024
15.0,579039
15.0,579055
16.0,579071
19.0,579086
14.0,579102
19.0,579118
19.0,579134
15.0,579150
17.0,579165
17.0,579181
18.0,579196
18.0,579212
16.0,579227
18.0,579243
14.0,579260
17.0,579275
16.0,579291
14.0,579306
15.0,579322
19.0,579338
14.0,579353
19.0,579369
18.0,579384
13.0,579400
14.0,579416
14.0,579431
19.0,579447
16.0,579462
17.0,579478
14.0,579494
14.0,579510
16.0,579526
19.0,579541
18.0,579557
14.0,579573
14.0,579588
18.0,579604
16.0,579619
16.0,579636
14.0,579652
14.0,579667
18.0,579683
17.0,579700
14.0,579715
14.0,579731
16.0,579746
14.0,579762
14.0,579778
14.0,579793
17.0,579809
17.0,579824
18.0,579840
16.0,579856
19.0,579871
17.0,579887
18.0,579902
19.0,579918
16.0,579934
15.0,579949
13.0,579965
17.0,579980
18.0,579996
18.0,580013
15.0,580028
18.0,580044
14.0,580060
17.0,580075
14.0,580092
19.0,580107
17.0,580123
14.0,580139
19.0,580154
18.0,580170
19.0,580185
16.0,580201
17.0,580217
19.0,580232
16.0,580248
17.0,580264
15.0,580279
19.0,580295
16.0,580310
14.0,580327
13.0,580343
17.0,580358
14.0,580374
18.0,580391
15.0,580406
17.0,580422
15.0,580438
15.0,580453
15.0,580469
18.0,580484
19.0,580500
18.0,580517
16.0,580532
18.0,580548
18.0,580563
19.0,580580
19.0,580596
15.0,580611
18.0,580627
15.0,580643
15.0,580658
14.0,580674
16.0,580689
15.0,580705
15.0,580720
15.0,580736
18.0,580752
17.0,580767
14.0,580783
17.0,580798
15.0,580814
18.0,580829
16.0,580845
14.0,580862
16.0,580877
18.0,580893
14.0,580909
14.0,580924
14.0,580940
16.0,580955
18.0,580971
18.0,580987
18.0,581002
16.0,581018
15.0,581033
14.0,581049
14.0,581066
18.0,581081
18.0,581097
17.0,581112
18.0,581128
17.0,581145
15.0,581160
16.0,581176
15.0,581192
14.0,581208
19.0,581224
18.0,581239
14.0,581255
18.0,581271
13.0,581286
19.0,581302
15.0,581317
17.0,581333
14.0,581349
13.0,581364
17.0,581380
14.0,581395
14.0,581411
17.0,581427
14.0,581442
17.0,581458
17.0,581473
17.0,581489
16.0,581505
14.0,581521
15.0,581537
19.0,581552
15.0,581568
14.0,581584
18.0,581599
18.0,581615
16.0,581632
14.0,581647
18.0,581663
18.0,581678
15.0,581694
16.0,581711
16.0,581726
16.0,581742
19.0,581757
16.0,581773
16.0,581789
19.0,581804
16.0,581820
17.0,581835
19.0,581851
16.0,581867
17.0,581882
15.0,581898
18.0,581913
18.0,581929
15.0,581945
18.0,581960
17.0,581977
14.0,581992
18.0,582008
17.0,582024
18.0,582039
18.0,582055
14.0,582071
19.0,582086
14.0,582102
18.0,582118
15.0,582133
18.0,582150
15.0,582165
15.0,582181
14.0,582197
13.0,582213
18.0,582229
15.0,582245
18.0,582261
19.0,582276
15.0,582292
13.0,582307
14.0,582323
13.0,582338
13.0,582354
15.0,582370
18.0,582385
14.0,582401
18.0,582416
13.0,582432
15.0,582448
14.0,582464
13.0,582480
16.0,582495
18.0,582511
18.0,582527
15.0,582542
17.0,582558
17.0,582573
14.0,582589
18.0,582605
15.0,582620
15.0,582636
13.0,582652
16.0,582667
15.0,582683
18.0,582698
15.0,582715
14.0,582731
17.0,582746
15.0,582762
19.0,582777
13.0,582793
19.0,582809
16.0,582824
13.0,582841
16.0,582856
14.0,582872
16.0,582888
14.0,582903
15.0,582919
17.0,582934
15.0,582950
17.0,582966
15.0,582981
16.0,582997
15.0,583012
14.0,583028
17.0,583044
15.0,583059
16.0,583075
18.0,583090
14.0,583106
15.0,583122
17.0,583137
16.0,583154
15.0,583169
18.0,583185
19.0,583201
16.0,583216
18.0,583232
18.0,583247
17.0,583263
14.0,583279
14.0,583294
15.0,583310
15.0,583325
17.0,583341
18.0,583357
14.0,583372
15.0,583388
15.0,583403
14.0,583419
15.0,583434
15.0,583450
14.0,583466
17.0,583481
14.0,583497
13.0,583512
14.0,583528
14.0,583544
14.0,583559
18.0,583575
18.0,583590
19.0,583606
14.0,583622
14.0,583637
16.0,583653
16.0,583669
15.0,583684
15.0,583700
15.0,583717
18.0,583732
15.0,583748
18.0,583763
17.0,583780
18.0,583796
18.0,583811
17.0,583827
15.0,583843
18.0,583859
15.0,583875
15.0,583890
15.0,583906
18.0,583921
14.0,583937
13.0,583953
15.0,583968
14.0,583984
14.0,583999
18.0,584015
16.0,584030
19.0,584046
18.0,584062
18.0,584077
16.0,584093
16.0,584108
14.0,584124
15.0,584140
18.0,584155
18.0,584171
19.0,584186
18.0,584202
17.0,584218
14.0,584233
14.0,584249
14.0,584265
19.0,584280
14.0,584296
14.0,584313
18.0,584328
16.0,584344
15.0,584359
18.0,584376
18.0,584392
14.0,584407
18.0,584423
17.0,584438
14.0,584454
14.0,584470
14.0,584485
18.0,584502
16.0,584517
17.0,584533
13.0,584549
14.0,584564
14.0,584580
13.0,584596
19.0,584611
17.0,584627
18.0,584643
14.0,584658
18.0,584674
13.0,584689
15.0,584705
15.0,584720
15.0,584736
14.0,584752
17.0,584767
17.0,584783
15.0,584798
14.0,584814
17.0,584830
18.0,584845
15.0,584861
16.0,584877
17.0,584892
14.0,584908
18.0,584924
13.0,584939
14.0,584955
18.0,584970
17.0,584986
17.0,585002
18.0,585017
14.0,585033
18.0,585049
15.0,585065
19.0,585081
16.0,585096
19.0,585112
13.0,585128
16.0,585143
14.0,585159
16.0,585174
18.0,585190
14.0,585206
19.0,585221
19.0,585237
14.0,585253
18.0,585268
16.0,585284
14.0,585299
16.0,585315
16.0,585331
18.0,585346
14.0,585363
17.0,585379
16.0,585394
15.0,585410
15.0,585425
14.0,585441
19.0,585457
14.0,585472
13.0,585488
13.0,585505
15.0,585521
18.0,585536
15.0,585552
14.0,585568
13.0,585584
15.0,585600
16.0,585615
17.0,585631
14.0,585647
17.0,585662
13.0,585678
15.0,585694
17.0,585709
15.0,585725
14.0,585740
17.0,585756
17.0,585771
16.0,585787
17.0,585803
18.0,585818
18.0,585834
15.0,585849
18.0,585865
17.0,585881
19.0,585896
15.0,585912
17.0,585928
19.0,585943
14.0,585959
17.0,585975
14.0,585990
14.0,586007
14.0,586022
14.0,586038
16.0,586054
14.0,586069
15.0,586085
19.0,586100
17.0,586116
16.0,586132
13.0,586147
15.0,586163
14.0,586179
17.0,586195
14.0,586211
12.0,586226
13.0,586242
14.0,586257
17.0,586273
15.0,586289
19.0,586304
15.0,586320
17.0,586335
18.0,586351
18.0,586367
18.0,586382
14.0,586398
18.0,586414
17.0,586429
19.0,586445
18.0,586460
19.0,586476
18.0,586492
14.0,586507
14.0,586523
19.0,586538
17.0,586554
18.0,586569
18.0,586585
14.0,586601
14.0,586616
15.0,586632
14.0,586648
15.0,586663
18.0,586679
15.0,586695
17.0,586710
13.0,586726
14.0,586741
14.0,586757
14.0,586773
19.0,586788
18.0,586804
18.0,586820
15.0,586835
18.0,586851
15.0,586866
15.0,586882
17.0,586898
17.0,586913
18.0,586929
15.0,586944
13.0,586960
15.0,586975
18.0,586991
16.0,587007
16.0,587023
17.0,587039
15.0,587055
17.0,587071
16.0,587086
15.0,587102
18.0,587117
18.0,587133
13.0,587149
17.0,587164
14.0,587180
15.0,587196
16.0,587211
19.0,587227
15.0,587243
15.0,587261
16.0,587277
19.0,587292
15.0,587308
16.0,587323
17.0,587339
14.0,587356
17.0,587371
17.0,587387
18.0,587403
17.0,587418
16.0,587434
13.0,587449
16.0,587465
15.0,587480
13.0,587496
18.0,587512
14.0,587527
18.0,587543
15.0,587559
15.0,587574
13.0,587590
17.0,587605
16.0,587621
17.0,587637
17.0,587652
14.0,587669
15.0,587685
19.0,587700
16.0,587716
19.0,587732
15.0,587747
19.0,587763
17.0,587778
18.0,587795
13.0,587811
14.0,587826
18.0,587842
14.0,587858
18.0,587873
15.0,587889
15.0,587904
14.0,587920
18.0,587936
14.0,587951
18.0,587968
19.0,587984
14.0,587999
15.0,588015
13.0,588031
14.0,588046
18.0,588062
13.0,588079
15.0,588094
14.0,588110
13.0,588125
18.0,588141
19.0,588157
17.0,588172
14.0,588188
14.0,588203
16.0,588219
18.0,588235
13.0,588250
18.0,588266
18.0,588281
13.0,588297
18.0,588313
15.0,588328
13.0,588345
17.0,588360
16.0,588376
19.0,588392
16.0,588408
18.0,588424
17.0,588439
14.0,588455
16.0,588471
14.0,588486
13.0,588502
17.0,588517
14.0,588533
16.0,588548
14.0,588564
14.0,588581
17.0,588596
14.0,588612
14.0,588628
14.0,588643
13.0,588659
13.0,588674
14.0,588690
18.0,588705
18.0,588721
13.0,588737
13.0,588752
17.0,588768
14.0,588784
15.0,588799
13.0,588815
16.0,588831
18.0,588847
17.0,588863
13.0,588878
13.0,588895
17.0,588910
16.0,588926
14.0,588941
17.0,588957
17.0,588973
14.0,588988
13.0,589004
17.0,589020
15.0,589036
17.0,589052
15.0,589067
17.0,589083
14.0,589099
19.0,589114
15.0,589130
19.0,589145
18.0,589161
16.0,589177
15.0,589192
14.0,589208
14.0,589223
16.0,589239
17.0,589255
13.0,589271
18.0,589287
14.0,589302
18.0,589318
18.0,589334
18.0,589349
18.0,589365
17.0,589380
19.0,589397
13.0,589413
15.0,589428
13.0,589444
18.0,589461
14.0,589476
17.0,589492
14.0,589507
14.0,589523
15.0,589539
18.0,589554
14.0,589570
18.0,589586
18.0,589602
18.0,589618
17.0,589633
15.0,589649
19.0,589665
14.0,589680
13.0,589696
13.0,589711
18.0,589727
13.0,589742
17.0,589758
16.0,589774
15.0,589789
18.0,589805
16.0,589820
18.0,589837
18.0,589853
14.0,589868
18.0,589884
14.0,589900
13.0,589915
15.0,589931
17.0,589946
14.0,589962
13.0,589979
17.0,589994
18.0,590010
17.0,590025
17.0,590041
18.0,590057
18.0,590072
14.0,590088
17.0,590105
18.0,590120
14.0,590136
18.0,590152
18.0,590167
19.0,590183
15.0,590198
16.0,590214
13.0,590230
18.0,590245
16.0,590261
14.0,590276
13.0,590292
13.0,590308
14.0,590323
16.0,590339
19.0,590354
18.0,590370
18.0,590386
14.0,590401
18.0,590417
18.0,590433
18.0,590449
13.0,590464
18.0,590480
16.0,590495
14.0,590511
14.0,590527
15.0,590542
17.0,590558
17.0,590573
16.0,590589
17.0,590605
17.0,590620
18.0,590636
15.0,590651
17.0,590668
18.0,590684
14.0,590699
16.0,590715
15.0,590730
18.0,590746
14.0,590762
14.0,590777
18.0,590794
17.0,590810
13.0,590825
12.0,590841
17.0,590858
18.0,590873
13.0,590889
18.0,590904
19.0,590920
18.0,590936
15.0,590951
19.0,590967
15.0,590983
14.0,590998
17.0,591014
17.0,591030
17.0,591046
16.0,591062
13.0,591078
18.0,591093
17.0,591109
14.0,591125
17.0,591140
19.0,591156
14.0,591172
17.0,591188
18.0,591205
14.0,591220
19.0,591237
18.0,591253
16.0,591268
17.0,591284
18.0,591300
13.0,591315
19.0,591331
14.0,591346
18.0,591362
17.0,591379
13.0,591394
17.0,591410
17.0,591426
14.0,591442
15.0,591458
17.0,591473
13.0,591489
19.0,591505
17.0,591520
18.0,591536
13.0,591551
17.0,591567
14.0,591583
15.0,591598
14.0,591614
15.0,591630
13.0,591646
13.0,591662
18.0,591677
14.0,591693
13.0,591708
16.0,591724
14.0,591739
14.0,591755
17.0,591771
13.0,591786
19.0,591802
16.0,591818
14.0,591833
17.0,591850
17.0,591865
17.0,591881
18.0,591897
13.0,591912
15.0,591928
14.0,591945
13.0,591960
18.0,591976
14.0,591992
19.0,592007
17.0,592023
18.0,592039
18.0,592054
16.0,592070
14.0,592085
14.0,592101
18.0,592117
14.0,592132
16.0,592148
14.0,592163
13.0,592179
15.0,592196
18.0,592211
15.0,592227
13.0,592243
14.0,592258
14.0,592274
14.0,592290
15.0,592305
13.0,592321
16.0,592337
17.0,592352
13.0,592368
16.0,592384
19.0,592399
14.0,592415
13.0,592431
19.0,592446
18.0,592462
18.0,592477
13.0,592493
13.0,592509
18.0,592524
15.0,592540
13.0,592556
17.0,592571
15.0,592587
18.0,592603
18.0,592619
13.0,592635
18.0,592651
14.0,592666
17.0,592682
13.0,592697
14.0,592713
17.0,592728
16.0,592744
15.0,592760
17.0,592775
17.0,592791
14.0,592807
13.0,592822
14.0,592838
17.0,592853
13.0,592869
13.0,592884
16.0,592900
16.0,592916
14.0,592931
14.0,592947
17.0,592962
13.0,592978
15.0,592994
15.0,593009
19.0,593025
15.0,593040
16.0,593056
14.0,593072
18.0,593087
13.0,593103
17.0,593119
15.0,593134
13.0,593151
13.0,593166
16.0,593182
14.0,593197
17.0,593213
15.0,593229
18.0,593244
18.0,593260
14.0,593276
14.0,593291
17.0,593307
18.0,593322
13.0,593338
15.0,593354
14.0,593369
16.0,593385
14.0,593401
13.0,593417
16.0,593433
13.0,593448
18.0,593464
13.0,593480
16.0,593495
17.0,593511
18.0,593528
15.0,593543
14.0,593559
17.0,593575
13.0,593590
15.0,593606
16.0,593621
18.0,593637
18.0,593653
16.0,593668
17.0,593684
15.0,593700
18.0,593715
13.0,593731
13.0,593747
16.0,593762
17.0,593778
14.0,593793
16.0,593809
14.0,593824
15.0,593840
17.0,593856
14.0,593871
18.0,593887
17.0,593902
13.0,593918
16.0,593934
13.0,593949
15.0,593965
16.0,593981
13.0,593996
14.0,594012
13.0,594027
13.0,594043
13.0,594059
15.0,594074
15.0,594090
15.0,594105
13.0,594121
18.0,594137
14.0,594152
18.0,594168
17.0,594185
17.0,594200
13.0,594216
14.0,594231
17.0,594247
18.0,594263
17.0,594278
18.0,594294
12.0,594310
16.0,594326
14.0,594341
13.0,594357
18.0,594374
13.0,594390
16.0,594405
18.0,594421
18.0,594436
18.0,594452
17.0,594468
15.0,594483
14.0,594499
17.0,594515
13.0,594530
13.0,594546
13.0,594561
14.0,594577
14.0,594593
14.0,594608
17.0,594624
13.0,594639
17.0,594655
13.0,594671
17.0,594686
13.0,594702
17.0,594717
17.0,594733
15.0,594749
14.0,594764
13.0,594780
18.0,594796
14.0,594811
14.0,594827
14.0,594842
13.0,594858
16.0,594874
18.0,594889
16.0,594905
14.0,594920
17.0,594936
14.0,594952
17.0,594967
17.0,594983
15.0,594999
12.0,595014
18.0,595030
14.0,595046
17.0,595061
18.0,595077
13.0,595092
17.0,595108
18.0,595125
18.0,595140
17.0,595156
16.0,595172
17.0,595187
16.0,595203
17.0,595218
17.0,595234
18.0,595250
13.0,595265
17.0,595281
15.0,595296
16.0,595312
17.0,595327
18.0,595343
17.0,595359
14.0,595374
16.0,595390
13.0,595406
18.0,595421
18.0,595438
17.0,595453
13.0,595469
17.0,595485
18.0,595500
14.0,595516
13.0,595531
13.0,595547
17.0,595563
13.0,595578
17.0,595594
18.0,595609
14.0,595626
13.0,595642
13.0,595657
12.0,595673
13.0,595689
14.0,595705
14.0,595721
16.0,595736
14.0,595753
17.0,595768
16.0,595784
15.0,595800
13.0,595815
13.0,595831
13.0,595846
17.0,595863
15.0,595879
17.0,595894
18.0,595910
12.0,595926
13.0,595941
17.0,595957
13.0,595973
13.0,595988
18.0,596004
17.0,596020
18.0,596035
13.0,596051
18.0,596066
14.0,596082
12.0,596098
18.0,596113
17.0,596130
15.0,596145
13.0,596161
17.0,596177
17.0,596192
18.0,596208
13.0,596224
18.0,596239
17.0,596255
15.0,596270
14.0,596286
13.0,596302
18.0,596317
18.0,596333
13.0,596348
16.0,596364
16.0,596380
13.0,596396
13.0,596411
15.0,596427
17.0,596443
13.0,596458
13.0,596474
17.0,596489
14.0,596505
17.0,596521
17.0,596536
13.0,596552
18.0,596568
17.0,596583
17.0,596599
18.0,596614
13.0,596630
16.0,596646
15.0,596661
13.0,596677
14.0,596693
13.0,596708
17.0,596724
18.0,596739
15.0,596755
13.0,596771
18.0,596786
17.0,596802
13.0,596819
14.0,596834
14.0,596850
17.0,596865
14.0,596881
17.0,596896
15.0,596912
17.0,596928
15.0,596943
13.0,596959
12.0,596974
18.0,596990
17.0,597006
14.0,597021
18.0,597037
18.0,597052
14.0,597068
13.0,597084
16.0,597099
18.0,597115
13.0,597130
16.0,597146
15.0,597162
15.0,597179
14.0,597194
13.0,597210
14.0,597225
13.0,597241
14.0,597257
17.0,597272
14.0,597288
16.0,597305
18.0,597320
15.0,597336
13.0,597351
14.0,597367
13.0,597383
13.0,597398
15.0,597414
13.0,597430
15.0,597446
13.0,597462
18.0,597477
18.0,597493
18.0,597509
14.0,597524
16.0,597540
14.0,597556
16.0,597572
17.0,597587
18.0,597603
15.0,597619
17.0,597634
13.0,597650
13.0,597665
18.0,597682
17.0,597698
15.0,597713
18.0,597729
13.0,597744
17.0,597761
15.0,597777
17.0,597792
15.0,597808
18.0,597825
15.0,597840
17.0,597856
16.0,597871
14.0,597887
16.0,597903
15.0,597918
13.0,597934
15.0,597949
14.0,597965
18.0,597981
18.0,597996
13.0,598012
17.0,598027
16.0,598043
15.0,598059
12.0,598074
17.0,598090
18.0,598105
16.0,598121
14.0,598137
18.0,598152
17.0,598168
14.0,598184
18.0,598200
13.0,598215
18.0,598231
15.0,598248
15.0,598264
14.0,598279
17.0,598295
16.0,598311
12.0,598327
17.0,598342
16.0,598358
18.0,598374
16.0,598390
17.0,598406
17.0,598421
18.0,598438
18.0,598454
14.0,598469
15.0,598485
15.0,598501
13.0,598516
15.0,598532
13.0,598548
17.0,598564
18.0,598580
13.0,598595
18.0,598611
12.0,598627
17.0,598643
13.0,598658
16.0,598674
15.0,598690
15.0,598705
14.0,598721
13.0,598736
17.0,598752
12.0,598768
15.0,598783
13.0,598799
13.0,598814
18.0,598830
18.0,598846
18.0,598861
13.0,598877
13.0,598892
17.0,598908
13.0,598924
18.0,598939
18.0,598955
17.0,598970
14.0,598986
13.0,599002
17.0,599017
16.0,599033
13.0,599049
13.0,599064
16.0,599080
16.0,599095
17.0,599111
18.0,599127
14.0,599142
14.0,599158
13.0,599174
15.0,599189
13.0,599205
17.0,599220
16.0,599236
18.0,599252
14.0,599267
18.0,599283
16.0,599298
15.0,599314
18.0,599330
16.0,599346
18.0,599362
12.0,599377
18.0,599393
17.0,599410
14.0,599425
17.0,599441
13.0,599456
15.0,599473
12.0,599489
16.0,599504
18.0,599520
14.0,599536
14.0,599552
12.0,599568
14.0,599583
17.0,599600
17.0,599616
15.0,599631
14.0,599647
16.0,599663
13.0,599678
17.0,599694
17.0,599710
15.0,599726
14.0,599742
17.0,599757
16.0,599773
13.0,599789
18.0,599805
17.0,599821
12.0,599836
17.0,599852
13.0,599867
12.0,599883
12.0,599899
16.0,599914
17.0,599930
15.0,599945
16.0,599961
13.0,599977
16.0,599992
13.0,600008
16.0,600024
15.0,600040
18.0,600056
12.0,600071
14.0,600087
12.0,600103
16.0,600118
17.0,600134
16.0,600149
14.0,600165
15.0,600180
13.0,600196
14.0,600212
13.0,600227
17.0,600243
13.0,600258
14.0,600274
12.0,600290
18.0,600305
12.0,600321
14.0,600336
15.0,600352
16.0,600368
12.0,600383
14.0,600400
12.0,600415
13.0,600431
17.0,600446
18.0,600462
17.0,600478
14.0,600493
13.0,600509
14.0,600525
15.0,600541
12.0,600557
17.0,600572
18.0,600588
13.0,600604
12.0,600620
18.0,600636
18.0,600651
13.0,600667
13.0,600682
17.0,600698
15.0,600713
16.0,600729
17.0,600745
15.0,600760
15.0,600776
12.0,600792
16.0,600807
17.0,600823
14.0,600839
13.0,600854
16.0,600870
14.0,600885
12.0,600901
16.0,600917
13.0,600932
17.0,600948
12.0,600964
14.0,600979
16.0,600995
17.0,601010
12.0,601026
13.0,601042
17.0,601057
15.0,601073
16.0,601088
11.0,601105
13.0,601121
14.0,601136
12.0,601152
12.0,601167
12.0,601183
13.0,601199
15.0,601214
17.0,601230
16.0,601245
15.0,601261
14.0,601277
12.0,601292
14.0,601308
17.0,601323
17.0,601339
17.0,601355
12.0,601370
12.0,601386
15.0,601401
12.0,601417
17.0,601433
17.0,601448
14.0,601464
13.0,601479
14.0,601495
13.0,601510
12.0,601526
16.0,601542
13.0,601557
13.0,601573
13.0,601589
13.0,601604
17.0,601620
13.0,601636
15.0,601651
15.0,601667
14.0,601682
13.0,601698
16.0,601714
16.0,601729
16.0,601745
15.0,601760
12.0,601776
12.0,601792
13.0,601807
17.0,601823
17.0,601838
16.0,601854
14.0,601869
16.0,601885
16.0,601901
15.0,601916
14.0,601932
16.0,601948
13.0,601963
17.0,601979
17.0,601995
14.0,602010
17.0,602026
17.0,602042
16.0,602057
16.0,602073
15.0,602088
15.0,602104
12.0,602120
15.0,602135
15.0,602151
17.0,602166
18.0,602182
13.0,602197
13.0,602214
14.0,602230
17.0,602245
12.0,602261
16.0,602276
16.0,602292
14.0,602308
11.0,602323
17.0,602340
13.0,602356
12.0,602371
13.0,602387
12.0,602402
18.0,602418
13.0,602434
14.0,602449
14.0,602465
17.0,602481
13.0,602496
14.0,602512
17.0,602528
15.0,602543
13.0,602559
13.0,602574
13.0,602590
13.0,602605
13.0,602621
17.0,602637
17.0,602652
13.0,602668
16.0,602684
16.0,602699
12.0,602715
13.0,602730
16.0,602746
14.0,602762
16.0,602777
14.0,602793
17.0,602809
14.0,602824
18.0,602840
16.0,602855
14.0,602871
13.0,602887
17.0,602902
17.0,602918
13.0,602934
13.0,602949
15.0,602965
13.0,602981
12.0,602996
17.0,603012
15.0,603028
15.0,603044
18.0,603060
15.0,603076
12.0,603091
17.0,603107
17.0,603122
13.0,603138
16.0,603153
17.0,603169
12.0,603185
13.0,603200
16.0,603216
17.0,603231
15.0,603247
15.0,603263
11.0,603278
16.0,603294
15.0,603309
17.0,603325
17.0,603341
16.0,603357
16.0,603373
15.0,603389
17.0,603404
16.0,603421
12.0,603437
17.0,603452
12.0,603468
14.0,603484
17.0,603500
12.0,603515
14.0,603531
15.0,603546
15.0,603562
13.0,603578
17.0,603593
15.0,603610
17.0,603625
12.0,603641
13.0,603657
12.0,603672
15.0,603688
12.0,603703
14.0,603719
13.0,603735
17.0,603750
13.0,603766
14.0,603781
16.0,603797
12.0,603813
12.0,603828
16.0,603844
12.0,603861
17.0,603876
17.0,603892
16.0,603907
16.0,603923
15.0,603939
17.0,603954
15.0,603970
13.0,603985
13.0,604001
13.0,604017
15.0,604032
12.0,604049
17.0,604064
13.0,604080
14.0,604096
15.0,604111
14.0,604127
12.0,604143
17.0,604158
14.0,604174
16.0,604190
12.0,604206
13.0,604222
14.0,604237
14.0,604253
14.0,604268
13.0,604284
13.0,604300
17.0,604315
13.0,604331
13.0,604347
17.0,604362
17.0,604378
12.0,604394
17.0,604409
14.0,604425
17.0,604440
13.0,604456
16.0,604472
17.0,604487
13.0,604503
14.0,604518
13.0,604534
15.0,604550
15.0,604565
16.0,604581
